6,-122.429324,37.799677,00:00:48,"2955-2999 Octavia Street, San Francisco, CA 94123, USA"
6,-122.42936,37.799966,00:00:52,"3003,3001 Octavia Street, San Francisco, CA 94123, USA"
6,-122.42943,37.800288,00:00:56,"3043,3045 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429461,37.800443,00:01:00,"3043,3045 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429474,37.800465,00:01:44,"3043,3045 Octavia Street, San Francisco, CA 94123, USA"
6,-122.42954,37.800644,00:01:48,"1701 Lombard Street, San Francisco, CA 94111, USA"
6,-122.42962,37.800948,00:01:52,"3105 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429685,37.801242,00:01:56,"3145-3155 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429702,37.801375,00:02:00,"3155 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429703,37.8014,00:02:04,"3155 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429707,37.801453,00:02:12,"3155 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429709,37.801473,00:02:16,"3155 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429707,37.801532,00:02:20,"3155-3199 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429729,37.801852,00:02:24,"3201-3215 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429789,37.802173,00:02:28,"3233-3237 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429847,37.802459,00:02:32,"3255 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429825,37.802554,00:02:36,"3256 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429549,37.802647,00:02:40,"1490 Francisco Street, San Francisco, CA 94133, USA"
6,-122.429179,37.802693,00:02:44,"1452-1458 Francisco Street, San Francisco, CA 94123, USA"
6,-122.428751,37.802729,00:02:48,"1423 Francisco Street, San Francisco, CA 94133, USA"
7,-122.409291,37.766104,00:00:00,"2300 16Th Street - #285, Potrero Center, San Francisco, CA 94103, USA"
7,-122.409268,37.766103,00:00:04,"2300 16Th Street - #285, Potrero Center, San Francisco, CA 94103, USA"
7,-122.409229,37.766138,00:00:10,"2300 16Th Street - #285, Potrero Center, San Francisco, CA 94103, USA"
7,-122.409231,37.766183,00:00:22,"2300 16Th Street - #285, Potrero Center, San Francisco, CA 94103, USA"
7,-122.409276,37.766153,00:00:40,"2300 16Th Street - #285, Potrero Center, San Francisco, CA 94103, USA"
7,-122.409365,37.766005,00:00:46,"2300 - 16th St. Unit No.203, Potrero Center, San Francisco, CA 94103, USA"
7,-122.40957,37.765897,00:00:52,"2302-2398 16th Street, Potrero Center, San Francisco, CA 94103, USA"
